#gene	sample7	sample8	sample9
SEMA3G	3742	1949	2912
TNNC1	21	7	29
NISCH	581	212	558
STAB1	1452	937	2912
NT5DC2	1113	1275	696
SMIM4	20	36	21
PBRM1	8656	8925	10710
GNL3	1893	2704	2870
GLT8D1	634	268	482
SPCS1	972	331	500
NEK4	813	796	1180
ITIH1	1566	2843	2687
ITIH3	2244	2740	2692
ITIH4	508	1101	765
RP5-966M1.6	2416	1718	2725
MUSTN1	3828	6169	3057
TMEM110-MUSTN1	6687	15187	10165
TMEM110	1001	1168	3318
SFMBT1	136	309	279
RP11-894J14.5	391	521	1658
RFT1	267	361	83
PRKCD	757	760	371
TKT	155	91	173
DCP1A	1482	419	1272
CACNA1D	6772	4827	7414
CHDH	2854	1687	3017
IL17RB	103	143	132
ACTR8	278	350	540
SELK	6992	4065	5552
CACNA2D3	10248	21247	12206
LRTM1	1882	923	811
WNT5A	4205	1888	2378
ERC2	316	93	213
CCDC66	3477	3235	674
FAM208A	8198	2644	4947
ARHGEF3	2639	1285	634
SPATA12	1522	1214	2279
IL17RD	981	2330	982
HESX1	100	45	39
APPL1	8599	2172	9938
ASB14	859	2673	1233
DNAH12	5787	12785	4404
PDE12	2584	1996	4480
ARF4	4612	4063	4058
DENND6A	407	341	198
SLMAP	284	420	566
FLNB	4755	6831	11432
DNASE1L3	2994	4093	1098
ABHD6	3204	6190	4462
RPP14	1055	1499	1697
RP11-80H18.3	2979	6777	4150
PXK	665	1499	1655
PDHB	585	1545	1514
KCTD6	8971	6906	2840
ACOX2	7447	2950	4547
FAM107A	1892	4125	4785
FAM3D	3291	5114	1281
C3orf67	1277	1623	4882
FHIT	9403	11364	15636
PTPRG	11581	7471	4850
C3orf14	1133	433	156
FEZF2	189	78	356
CADPS	546	572	678
SYNPR	1778	1199	680
SNTN	1442	2034	1804
C3orf49	4456	2203	2705
THOC7	3366	7421	2356
ATXN7	1824	3380	2806
PSMD6	4792	4179	6618
PRICKLE2	2408	2347	1882
ADAMTS9	724	4846	2499
MAGI1	1826	1871	2512
SLC25A26	5689	4850	2407
LRIG1	4338	1961	2007
KBTBD8	7961	9054	5083
SUCLG2	262	296	258
FAM19A1	1857	3153	1787
FAM19A4	3643	3995	2705
EOGT	1109	877	1082
TMF1	2513	2616	1926
UBA3	1596	1065	1271
ARL6IP5	3211	7025	8217
LMOD3	4805	4810	2257
FRMD4B	1344	1175	1840
MITF	5719	3787	3133
RP11-231I13.2	6890	6108	5792
FOXP1	613	459	207
EIF4E3	5443	3837	5951
GPR27	2271	1173	1566
PROK2	992	761	1444
RYBP	766	865	2176
SHQ1	302	203	368
GXYLT2	3443	3875	2904
PPP4R2	4691	5367	7442
EBLN2	6892	12296	10372
PDZRN3	3132	5383	7103
CNTN3	6467	14687	12270
FRG2C	3706	1754	4482
ZNF717	11696	5915	7949
ROBO2	13878	7807	19821
ROBO1	3142	3337	3115
GBE1	15830	3416	11415
CADM2	332	594	425
VGLL3	328	505	569
CHMP2B	91	121	67
POU1F1	1205	1264	582
HTR1F	2649	1468	1271
CGGBP1	197	367	104
ZNF654	7163	2029	2301
C3orf38	4462	2390	2892
RP11-249L12.1	713	764	961
EPHA3	2453	2424	4978
PROS1	19508	10909	4997
ARL13B	650	1202	579
STX19	2779	2874	7283
DHFRL1	337	463	528
NSUN3	4422	2126	6496
MTRNR2L12	23350	13371	11190
EPHA6	1484	1551	1044
ARL6	6579	6945	8274
CRYBG3	33	29	43
MINA	383	433	500
GABRR3	7313	2696	8095
OR5AC2	257	340	333
OR5H1	16686	10875	10542
OR5H14	187	347	318
OR5H15	362	751	511
OR5H6	30	80	60
OR5H2	1768	924	1584
OR5K4	64	42	48
OR5K3	315	595	733
OR5K1	3310	3459	2310
OR5K2	1538	2153	1988
CLDND1	2310	505	1545
CPOX	507	192	307
GPR15	3105	2901	8776
ST3GAL6	2225	546	431
DCBLD2	2979	3200	1918
COL8A1	550	1877	857
CMSS1	1463	7128	4002
FILIP1L	1247	582	1783
TBC1D23	610	718	2168
NIT2	334	132	851
TOMM70	509	722	474
LNP1	139	147	157
TMEM45A	1205	1122	1792
ADGRG7	11208	2500	6404
TFG	443	531	530
ABI3BP	2044	4842	2162
IMPG2	6765	2420	4079
SENP7	2134	2012	3925
TRMT10C	7923	10159	11000
PCNP	3790	2910	9677
ZBTB11	5750	3178	5684
RPL24	1785	2292	3296
CEP97	658	273	235
NXPE3	3889	3715	8132
NFKBIZ	2055	3148	3749
ZPLD1	1250	1558	723
ALCAM	1707	553	2317
CBLB	10254	5254	2420
CCDC54	4932	1591	1254
BBX	338	147	211
CD47	181	469	285
IFT57	445	753	653
HHLA2	6165	4719	6236
MYH15	7784	2497	10214
KIAA1524	655	907	814
AC069499.1	1994	5604	1302
DZIP3	5729	10897	2024
RETNLB	200	205	250
TRAT1	6506	2927	9773
GUCA1C	4612	4348	3337
MORC1	7120	3615	5582
FLJ22763	1593	813	1746
DPPA2	17	78	40
DPPA4	597	1412	656
NECTIN3	1716	1362	1282
CD96	1076	971	2429
ZBED2	1350	1225	1760
PLCXD2	4371	4351	11721
PHLDB2	1816	4291	4949
ABHD10	4128	3388	2558
TAGLN3	11	1	8
TMPRSS7	4338	4696	6757
C3orf52	3320	2076	2515
GCSAM	4765	2187	3449
SLC9C1	3171	8370	5451
CD200	832	835	1475
BTLA	1532	838	4963
ATG3	137	77	109
SLC35A5	1899	2285	4395
CCDC80	3395	4566	6754
CD200R1L	2147	5931	1714
CD200R1	858	2377	747
GTPBP8	602	526	538
NEPRO	12380	11627	6112
BOC	1014	1077	742
CFAP44	1370	1659	2494
AC026348.1	1115	2537	2346
SPICE1	2005	1298	1908
SIDT1	3446	4936	2501
USF3	9714	9109	11468
NAA50	2806	3935	3601
ATP6V1A	10510	7349	14258
GRAMD1C	361	737	632
ZDHHC23	2439	7046	8221
CCDC191	9494	10719	10091
QTRT2	316	529	286
DRD3	2722	7001	1351
ZNF80	6739	3152	4399
TIGIT	493	363	761
ZBTB20	4325	4223	4049
AC069063.1	574	1890	2293
AC069063.2	1329	4403	5190
GAP43	71	43	48
LSAMP	874	1597	3738
IGSF11	6381	6726	6901
C3orf30	626	725	713
RP11-484M3.5	4111	4469	2727
UPK1B	1303	867	1500
B4GALT4	1522	880	975
ARHGAP31	139	185	160
TMEM39A	1210	1148	737
POGLUT1	1205	1268	1297
TIMMDC1	1981	4242	2786
CD80	1978	3079	1629
ADPRH	799	1278	1990
PLA1A	3663	4929	1552
POPDC2	571	511	356
COX17	1642	928	5190
MAATS1	3514	2275	2880
NR1I2	34	33	44
GSK3B	1748	2381	4671
GPR156	3216	4155	2308
LRRC58	11016	6177	8191
FSTL1	1176	1450	1433
NDUFB4	6186	4945	3717
HGD	873	1000	1318
RABL3	2828	4806	4876
GTF2E1	3605	2216	2451
STXBP5L	152	198	195
POLQ	9422	3482	5773
ARGFX	9462	8280	5058
FBXO40	675	984	427
HCLS1	519	501	947
GOLGB1	1372	787	1537
IQCB1	1137	143	640
EAF2	836	820	603
SLC15A2	1333	1236	1210
ILDR1	7345	5922	14085
CD86	2436	2378	963
CASR	427	906	584
CSTA	4855	4813	3249
CCDC58	5043	6011	5302
FAM162A	6135	5055	3968
WDR5B	1154	1013	955
KPNA1	7128	5026	4561
PARP9	5300	4115	1530
DTX3L	1615	1654	2804
PARP15	14706	8241	5442
PARP14	5520	4461	2935
HSPBAP1	1131	639	1573
DIRC2	469	442	639
SEMA5B	7113	2594	5125
PDIA5	1226	3432	3117
SEC22A	1658	3775	3488
ADCY5	3326	2088	2086
HACD2	1137	2624	1377
MYLK	992	2428	2256
CCDC14	4678	1723	3992
ROPN1	708	1276	1409
KALRN	719	2354	306
UMPS	4401	3326	3044
ITGB5	667	222	123
MUC13	906	1261	619
HEG1	753	701	423
SLC12A8	18429	22344	20361
ZNF148	895	1850	2127
SNX4	7339	4817	3861
OSBPL11	181	383	693
ALG1L	5983	5073	9275
ROPN1B	3429	3285	4772
SLC41A3	1046	808	1142
ALDH1L1	487	316	322
KLF15	360	295	496
CFAP100	1929	4385	1014
ZXDC	972	734	958
UROC1	1850	654	1309
CHST13	7175	8576	6283
C3orf22	66	90	79
TXNRD3NB	572	552	518
TXNRD3	1148	643	873
CHCHD6	104	389	127
PLXNA1	2411	2443	1908
TPRA1	6248	5682	6223
MCM2	685	450	514
PODXL2	705	635	1075
ABTB1	7286	9925	3672
MGLL	789	1480	943
KBTBD12	411	777	1691
SEC61A1	6145	6105	2068
RUVBL1	3222	4833	2133
EEFSEC	2009	2463	2763
DNAJB8	4465	5088	6090
GATA2	1578	1174	786
RPN1	10271	9692	12259
RAB7A	5921	6894	4009
ACAD9	4462	1423	5407
KIAA1257	156	155	59
RP11-723O4.6	158	411	112
EFCC1	2907	2273	1621
GP9	2411	3031	6670
RAB43	1777	2335	2516
ISY1-RAB43	57375	20460	24821
ISY1	661	1846	1225
CNBP	3555	9092	4326
COPG1	5726	3635	2176
HMCES	775	168	338
H1FX	1621	7980	11400
EFCAB12	11824	3665	8009
MBD4	288	170	204
IFT122	3334	1994	5541
RHO	985	2581	2319
H1FOO	449	368	364
PLXND1	5621	5221	5167
TMCC1	5542	5207	3636
TRH	119	244	67
ALG1L2	6208	4572	11258
COL6A5	3578	2011	2396
COL6A6	1753	1808	1739
PIK3R4	182	410	488
ATP2C1	790	1386	756
AC055733.1	3721	2870	2498
ASTE1	120	217	203
NEK11	533	477	225
NUDT16	9113	13304	5606
MRPL3	1393	1172	1252
CPNE4	16390	19756	12525
ACPP	1594	2425	2558
DNAJC13	1041	2303	2538
ACAD11	205	229	332
NPHP3-ACAD11	2515	2413	2670
ACKR4	843	1590	2184
UBA5	1513	1380	1029
NPHP3	224	210	174
TMEM108	3602	3908	2736
BFSP2	7687	2606	12566
CDV3	18568	9885	18523
TOPBP1	49	90	58
TF	405	368	278
SRPRB	4097	2940	2879
RAB6B	3667	5329	3556
C3orf36	1953	1704	2842
SLCO2A1	4788	3985	2822
RYK	705	551	334
AMOTL2	2281	1842	3022
ANAPC13	812	1000	708
CEP63	2239	1223	1252
EPHB1	1335	1035	584
KY	1248	1965	1339
PPP2R3A	2727	1166	583
MSL2	1835	1186	3976
PCCB	4303	3548	5649
STAG1	1074	2359	1043
SLC35G2	1098	2806	2532
NCK1	1512	4532	2752
IL20RB	3365	1687	3611
SOX14	2105	3031	1542
CLDN18	2564	1400	3103
DZIP1L	276	233	671
A4GNT	51	75	49
DBR1	583	276	232
ARMC8	4472	8195	7559
NME9	3078	3721	2707
MRAS	3229	2974	2082
ESYT3	5551	5305	4612
CEP70	3684	2928	1540
FAIM	3386	2160	2808
PIK3CB	2505	2762	3014
FOXL2	226	569	257
FOXL2NB	24	88	63
PRR23A	3202	2346	2147
MRPS22	10646	8985	4596
PRR23B	257	415	600
PRR23C	4922	3738	5417
COPB2	1868	667	759
RBP2	2948	1597	3264
RBP1	6551	4522	4673
NMNAT3	3884	4510	2703
CLSTN2	6296	15048	6974
TRIM42	6309	2688	2390
SLC25A36	1352	915	1229
SPSB4	3614	5654	5039
PXYLP1	5967	3179	8085
ZBTB38	2827	4479	1346
RASA2	1701	1214	1748
AC010184.1	5059	5274	5455
RNF7	1452	1339	3086
GRK7	1008	800	1044
ATP1B3	1702	2752	897
TFDP2	6	7	5
GK5	8134	5924	7176
XRN1	3331	2339	2302
ATR	3724	4085	2342
PLS1	14997	13317	11258
TRPC1	2909	5080	2897
PCOLCE2	748	1319	521
PAQR9	2543	3488	1085
U2SURP	6114	7532	3165
CHST2	14861	4604	13461
SLC9A9	1133	1669	2024
C3orf58	2955	4159	2472
PLOD2	6883	6056	2446
PLSCR4	3211	5293	3775
PLSCR2	414	607	277
PLSCR1	969	840	725
PLSCR5	8700	9372	3995
ZIC4	2143	1679	2660
ZIC1	2113	2793	1625
AGTR1	346	308	301
CPB1	289	187	332
CPA3	2627	3187	3976
GYG1	592	715	872
HLTF	3262	5526	4142
HPS3	3088	2091	5424
CP	11	41	27
TM4SF18	1103	806	750
TM4SF1	564	400	965
TM4SF4	1009	1042	730
WWTR1	91	40	34
COMMD2	779	885	982
ANKUB1	1218	2553	3122
RNF13	10477	7050	5655
PFN2	3336	3986	4235
TSC22D2	982	3581	2235
SERP1	3676	5536	2532
EIF2A	2927	7165	4347
SELT	411	726	272
ERICH6	2152	2814	2947
SIAH2	77	189	135
AC016142.1	5834	7446	10056
RP11-166N6.3	3373	1228	1674
CLRN1	4583	3737	2318
MED12L	311	893	1011
GPR171	4650	3149	3562
P2RY14	736	640	997
GPR87	8362	4079	6151
P2RY13	153	130	236
P2RY12	5704	2429	3078
IGSF10	2293	5708	2924
AADACL2	3640	4300	3337
AADAC	1276	1067	1312
SUCNR1	1677	1460	2142
MBNL1	2082	2092	2920
P2RY1	2545	9039	5724
RAP2B	265	211	341
ARHGEF26	1063	1338	2882
DHX36	230	273	437
GPR149	25406	19365	6932
MME	4996	10411	6073
RP11-451G4.2	507	691	266
PLCH1	1695	1793	1345
C3orf33	4737	2948	2278
SLC33A1	3158	1683	1433
GMPS	4606	3380	3505
KCNAB1	205	629	656
SSR3	1913	3449	3186
TIPARP	1794	2225	2213
LEKR1	235	234	412
CCNL1	2068	1739	1563
VEPH1	110	121	75
PTX3	1148	1724	2446
PQLC2L	1619	1026	1480
SHOX2	1165	767	978
RSRC1	6380	7858	5542
MLF1	2189	773	1137
GFM1	9418	11642	6994
LXN	2437	1866	1208
RARRES1	2028	3062	2989
MFSD1	4897	3180	5469
IQCJ	2635	1452	2530
IQCJ-SCHIP1	7691	3232	4478
SCHIP1	501	681	113
IL12A	1186	1464	2572
C3orf80	1591	2218	1802
RP11-432B6.3	546	1220	534
IFT80	576	427	532
SMC4	275	132	238
TRIM59	381	190	325
KPNA4	2385	3231	2904
ARL14	1773	1232	3062
PPM1L	2398	7682	13822
B3GALNT1	1207	1240	1395
NMD3	294	346	308
SPTSSB	1372	903	748
OTOL1	1498	3633	4259
SI	5239	4267	3394
SLITRK3	871	2128	2671
BCHE	18	54	18
ZBBX	1084	1907	2489
SERPINI2	298	417	366
WDR49	3777	12716	10008
PDCD10	2668	6838	2808
SERPINI1	5815	5469	1973
GOLIM4	1122	742	855
MECOM	293	279	603
AC074033.1	3278	1341	2438
ACTRT3	806	852	1333
MYNN	139	300	198
LRRC34	1298	1401	839
LRRIQ4	1415	4180	1834
LRRC31	848	1492	1638
SAMD7	861	5863	5286
SEC62	602	338	715
GPR160	621	148	415
PHC3	631	288	397
PRKCI	4258	5284	5130
SKIL	658	127	536
CLDN11	192	265	147
SLC7A14	13575	8232	5278
RPL22L1	1832	2204	1284
EIF5A2	399	2033	1423
SLC2A2	2139	6188	1143
TNIK	2548	1630	685
PLD1	1405	1424	2034
TMEM212	2366	1607	1514
FNDC3B	2785	3532	8933
GHSR	27	17	17
TNFSF10	950	853	527
NCEH1	1570	1586	2220
ECT2	4261	3103	2543
SPATA16	1502	2168	469
NLGN1	938	1034	1939
NAALADL2	7934	6480	7386
TBL1XR1	2449	7515	2842
KCNMB2	7352	9966	3294
RP11-385J1.3	711	373	582
ZMAT3	900	1002	710
PIK3CA	4090	2825	6822
KCNMB3	171	125	125
ZNF639	506	557	788
MFN1	115	606	215
GNB4	319	722	264
ACTL6A	3163	4076	4094
MRPL47	476	690	527
NDUFB5	6612	4884	1901
USP13	1050	758	439
PEX5L	3694	2678	7841
TTC14	173	254	164
CCDC39	12832	16752	8754
FXR1	11434	13073	15890
DNAJC19	9607	9643	6832
SOX2	648	643	713
ATP11B	173	116	200
DCUN1D1	488	376	384
MCCC1	3238	1938	2094
LAMP3	2866	2986	1154
MCF2L2	7075	5656	7949
B3GNT5	4776	3959	2205
KLHL6	751	1226	323
KLHL24	679	1155	458
YEATS2	562	648	541
MAP6D1	2328	896	921
PARL	2512	1240	5790
ABCC5	6593	12394	6732
HTR3D	2941	3751	4371
HTR3C	7620	7511	4555
HTR3E	7933	5110	5287
EIF2B5	9091	7452	16808
DVL3	2274	5509	1050
AP2M1	293	842	607
ABCF3	747	1636	1481
VWA5B2	1631	2651	2816
ALG3	274	129	226
ECE2	7709	7434	3417
CAMK2N2	3916	11286	5883
PSMD2	1644	237	1199
EIF4G1	2218	2015	2701
FAM131A	2422	1085	1725
CLCN2	1038	692	899
POLR2H	43	39	53
THPO	3157	3584	3017
CHRD	652	426	329
EPHB3	1949	2211	1526
MAGEF1	1914	2645	2202
VPS8	2621	3594	4609
C3orf70	199	119	149
EHHADH	732	1601	427
MAP3K13	489	773	910
TMEM41A	2570	3864	3368
LIPH	1354	756	1551
SENP2	5391	4617	5378
IGF2BP2	3225	4047	4665
TRA2B	1288	797	592
ETV5	2239	1076	2859
DGKG	1082	716	1759
CRYGS	4122	7052	4155
TBCCD1	4642	3703	5416
DNAJB11	2922	2996	4111
RP11-134F2.8	9313	10710	11967
AHSG	1076	312	514
FETUB	69	87	84
HRG	2383	1207	1178
KNG1	7223	9452	3225
EIF4A2	5421	6410	13647
RFC4	828	911	624
ADIPOQ	20703	12582	15393
ST6GAL1	80	197	90
RPL39L	801	693	819
RTP1	216	226	205
MASP1	1912	5218	4264
RTP4	1077	485	661
SST	520	717	278
RTP2	542	1117	1477
BCL6	463	691	1176
RP11-211G3.2	2	14	9
LPP	531	1683	1906
TPRG1	269	319	306
TP63	239	259	131
P3H2	159	155	129
CLDN1	553	580	540
CLDN16	6490	4674	6717
TMEM207	509	832	1054
IL1RAP	505	587	552
GMNC	4507	4252	5340
OSTN	2591	2265	2469
UTS2B	5623	5506	11482
CCDC50	3455	8951	6394
FGF12	945	1064	674
MB21D2	985	1362	1344
HRASLS	4860	7895	3948
ATP13A5	5452	8696	6179
ATP13A4	1557	4276	1946
OPA1	16	10	5
HES1	1337	2178	2019
CPN2	8669	8462	5632
LRRC15	1614	1326	2371
GP5	293	603	544
ATP13A3	5830	2716	8383
TMEM44	5331	6640	7234
LSG1	1149	1722	1005
FAM43A	131	184	172
XXYLT1	1284	2880	2330
ACAP2	2640	2675	1895
PPP1R2	72	254	117
APOD	2988	1664	2442
MUC20	2900	5477	2724
MUC4	6235	7152	4156
TNK2	1484	1703	1753
TFRC	3161	4895	6721
ZDHHC19	675	1562	1331
SLC51A	3660	3741	1904
PCYT1A	1947	1876	1087
RP11-447L10.1	2216	5975	4501
TCTEX1D2	1875	1867	3258
TM4SF19-TCTEX1D2	2604	1668	1907
TM4SF19	1853	1966	3646
UBXN7	4137	6904	11252
RNF168	3190	1864	3028
SMCO1	1017	1447	490
WDR53	1549	1411	1470
FBXO45	3182	5808	4123
NRROS	571	328	351
PIGX	859	1344	1810
CEP19	1459	957	1321
PAK2	4468	7921	3235
SENP5	5766	11517	2888
NCBP2	1749	1034	1874
NCBP2-AS2	15207	8530	7060
PIGZ	2630	3728	3316
MELTF	1403	1037	2109
DLG1	3612	2821	1793
BDH1	1443	1046	1020
RUBCN	242	291	318
FYTTD1	206	319	268
LRCH3	606	734	786
IQCG	253	188	202
RPL35A	431	456	451
LMLN	104	132	104
ZNF595	4909	4262	2764
ZNF718	2773	6693	5037
ZNF732	461	332	189
ZNF141	911	1936	859
ZNF721	24275	15812	11615
PIGG	4169	2137	3620
PDE6B	6800	3160	9989
ATP5I	647	576	1039
MYL5	6218	8054	22480
MFSD7	1628	3353	3420
PCGF3	641	519	1258
CPLX1	52	423	150
GAK	219	427	538
TMEM175	2056	2701	3715
DGKQ	963	327	642
SLC26A1	833	1150	885
IDUA	51	46	80
FGFRL1	5855	10592	9614
RNF212	1097	871	619
SPON2	667	519	590
CTBP1	11975	5944	4645
MAEA	1219	1775	495
UVSSA	10452	7207	13277
CRIPAK	1731	970	560
NKX1-1	2032	2145	2436
FAM53A	266	216	282
SLBP	2586	3747	2452
TMEM129	2352	1950	1719
TACC3	4900	8414	4851
FGFR3	2321	3582	2154
LETM1	2841	2374	1666
WHSC1	3389	809	3013
NELFA	3158	7956	5858
C4orf48	7554	3378	6486
NAT8L	2398	1618	2504
POLN	1125	3375	2946
HAUS3	1017	682	985
MXD4	1456	2049	3075
ZFYVE28	603	605	563
CFAP99	2778	4007	2200
RNF4	6562	4982	3462
FAM193A	650	268	474
TNIP2	47462	20218	34091
SH3BP2	343	924	1756
ADD1	3260	2169	3901
MFSD10	3157	1675	2697
NOP14	132	382	277
GRK4	7383	7926	4216
HTT	2306	2260	1435
MSANTD1	1075	2133	1064
RGS12	1213	1790	1145
HGFAC	5931	3696	1883
DOK7	2747	6863	7535
LRPAP1	4656	4102	8135
AL590235.1	4757	4888	6402
ADRA2C	1271	2558	1557
OTOP1	1105	1902	1692
TMEM128	4064	5449	5373
LYAR	7391	6498	4823
ZBTB49	1915	2921	1099
NSG1	10542	5395	3194
STX18	8398	8769	6710
MSX1	1440	1328	545
CYTL1	4046	4597	3720
STK32B	3764	1901	2495
EVC2	677	1323	1140
EVC	960	1559	1491
CRMP1	1792	529	548
C4orf50	6128	1398	2025
JAKMIP1	429	1056	1224
WFS1	4375	2609	2155
PPP2R2C	341	205	111
MAN2B2	528	274	215
MRFAP1	1361	1038	1049
S100P	1482	1423	2105
MRFAP1L1	3610	1176	3615
BLOC1S4	507	831	1229
KIAA0232	1152	867	1439
TBC1D14	2790	1780	1381
CCDC96	5559	6733	7685
TADA2B	1902	1176	1426
GRPEL1	5996	3885	1793
SORCS2	4501	2589	1995
PSAPL1	606	924	881
AFAP1	470	441	867
ABLIM2	2222	1556	2649
SH3TC1	3189	3718	6947
AC104650.1	3191	2949	1899
HTRA3	694	506	425
ACOX3	83	159	60
TRMT44	3865	5984	3674
GPR78	661	634	363
CPZ	8034	6689	9683
HMX1	6021	3222	4033
FAM90A26	245	251	237
USP17L10	2856	2786	2281
USP17L11	2857	3407	1105
USP17L12	45	241	134
USP17L13	5485	4567	5761
USP17L15	186	233	363
USP17L17	2256	1355	2790
USP17L18	7456	7872	3637
USP17L19	2407	815	1316
USP17L20	4933	5428	4815
USP17L21	1781	2734	863
USP17L22	139	73	160
USP17L23	1065	1149	1112
USP17L24	379	143	439
USP17L25	15	9	16
USP17L26	34	26	38
USP17L5	11479	9419	9377
USP17L27	5681	4605	5799
USP17L28	4128	2564	3081
USP17L29	1260	4158	1194
USP17L30	54	41	50
DEFB131	1325	1592	2373
SLC2A9	1336	714	597
DRD5	3566	4278	4896
WDR1	6197	5634	10975
ZNF518B	2696	1040	3140
CLNK	2050	521	1473
HS3ST1	5080	2106	2151
RAB28	89	86	88
NKX3-2	683	568	542
BOD1L1	3148	6574	5020
AC006445.1	976	761	1196
CPEB2	2211	3671	2768
C1QTNF7	49	46	28
CC2D2A	5145	2630	7448
FBXL5	3661	1571	3848
FAM200B	3048	4653	3739
BST1	4164	948	3015
CD38	10116	11220	8322
FGFBP1	696	460	1053
FGFBP2	79	65	60
PROM1	399	253	384
TAPT1	4954	6278	4141
LDB2	2461	2135	1941
QDPR	148	292	329
CLRN2	563	291	618
LAP3	290	208	401
MED28	4484	1095	3600
FAM184B	5530	8617	6565
DCAF16	2001	875	2162
NCAPG	625	367	392
LCORL	5779	5683	5010
SLIT2	3716	3291	2345
PACRGL	2030	1458	3922
KCNIP4	4401	3258	2271
ADGRA3	120	63	178
PPARGC1A	219	146	153
DHX15	371	842	457
SOD3	10657	9913	6181
CCDC149	1921	2643	1105
LGI2	738	362	1261
SEPSECS	470	369	334
RP11-717K11.2	12221	10602	5662
PI4K2B	2151	1490	4889
ZCCHC4	115	105	142
ANAPC4	912	2152	1814
SLC34A2	1977	2104	1879
SEL1L3	6485	7061	6846
SMIM20	4381	1260	2440
RBPJ	2096	1821	1496
CCKAR	626	753	467
TBC1D19	4783	6890	6909
STIM2	4293	4409	5909
PCDH7	6558	2529	3882
ARAP2	203	193	377
DTHD1	2636	1769	3049
NWD2	1316	2071	1400
C4orf19	1073	809	648
RELL1	1797	1267	892
PGM2	964	902	781
AC021106.1	370	269	257
TBC1D1	4134	2661	4451
PTTG2	4272	2503	1408
KLF3	1512	1414	1931
TLR10	1009	1510	641
TLR1	8449	4532	2436
TLR6	9530	6704	2831
FAM114A1	4390	9695	4244
TMEM156	1600	1461	1515
KLHL5	1411	767	908
WDR19	6212	4837	3752
RFC1	2406	4293	1620
KLB	4598	3210	4336
RPL9	7066	4655	3125
LIAS	6663	4047	4486
UGDH	2217	1322	1016
SMIM14	5212	2533	10688
UBE2K	1027	803	1720
PDS5A	8280	1432	3692
N4BP2	10354	6839	12807
RHOH	637	1046	466
CHRNA9	3717	4985	3565
RBM47	354	244	555
NSUN7	900	471	255
APBB2	759	693	957
UCHL1	2059	1173	4114
LIMCH1	2152	1142	2201
PHOX2B	712	1417	1118
TMEM33	709	603	368
DCAF4L1	3636	2502	7010
SLC30A9	1271	805	972
BEND4	7498	3184	7617
SHISA3	1247	2037	933
ATP8A1	10093	12919	7949
GRXCR1	3140	3251	4927
KCTD8	2620	4939	3632
YIPF7	535	472	310
GUF1	5219	10687	9171
GNPDA2	3203	6169	1159
GABRG1	10639	4863	3099
GABRA2	1930	1396	1785
COX7B2	917	976	319
GABRA4	9709	4739	7518
GABRB1	5254	4978	7227
COMMD8	790	503	846
ATP10D	700	1570	869
CORIN	87	155	156
NFXL1	2580	2469	880
NIPAL1	7330	8362	11090
CNGA1	141	99	135
TXK	1324	745	1240
TEC	1024	2044	1489
SLAIN2	6689	10484	8649
SLC10A4	330	211	442
ZAR1	554	354	639
FRYL	3924	2503	1630
OCIAD1	2565	3893	2011
OCIAD2	705	1083	1247
CWH43	73	158	84
DCUN1D4	861	831	549
LRRC66	5341	3695	4062
SGCB	3402	6596	1114
SPATA18	1748	1711	1421
USP46	981	1052	454
ERVMER34-1	2515	3715	4324
RASL11B	1338	2258	896
SCFD2	2422	2355	2148
FIP1L1	1262	669	577
RP11-231C18.3	3140	2106	3115
LNX1	2902	1329	1264
CHIC2	2634	3836	2025
GSX2	1478	3325	4732
PDGFRA	2430	2085	3244
KIT	3130	1121	1444
KDR	2196	1382	1173
SRD5A3	3604	1405	2108
TMEM165	1715	1680	1586
CLOCK	2570	2273	1207
PDCL2	2191	2637	5613
NMU	181	65	246
RP11-345F18.1	918	1862	1894
EXOC1	5332	7254	17595
CEP135	2575	1077	3075
KIAA1211	748	994	2379
AASDH	11289	8031	13523
PPAT	671	202	632
PAICS	3525	4470	2426
SRP72	2031	696	1825
ARL9	2675	3343	3174
THEGL	281	543	475
HOPX	23621	21450	17617
SPINK2	866	2266	1407
REST	2482	2588	2969
NOA1	12108	12736	13737
POLR2B	334	1060	592
IGFBP7	864	288	1103
ADGRL3	2844	1612	1481
TECRL	5229	3366	3700
EPHA5	7124	5653	5528
CENPC	71	65	95
STAP1	1104	346	521
UBA6	546	188	180
GNRHR	748	417	602
TMPRSS11D	2429	1924	2978
TMPRSS11A	348	518	356
TMPRSS11F	166	114	419
TMPRSS11B	429	354	714
YTHDC1	1622	3818	5254
TMPRSS11E	898	1157	877
UGT2B17	831	1723	484
UGT2B15	252	333	247
UGT2B10	2763	3355	5869
UGT2A3	1922	2132	7437
UGT2B7	2760	2810	8126
UGT2B11	6920	5933	3611
UGT2B28	7052	10041	6290
UGT2B4	971	1628	3274
UGT2A1	607	313	528
UGT2A2	878	1397	706
SULT1B1	7539	2396	3479
SULT1E1	1119	1191	1312
CSN1S1	5279	6657	2533
CSN2	3251	1580	1771
STATH	6468	6113	3547
AC063956.1	12423	10970	6182
HTN3	504	609	865
HTN1	1478	1128	1023
PRR27	2213	2014	1796
ODAM	4862	3050	2681
FDCSP	9681	6670	4229
CSN3	1182	3054	1168
CABS1	567	722	505
SMR3A	439	483	564
SMR3B	455	971	1186
OPRPN	1766	4654	6242
MUC7	297	250	173
AMTN	2555	1725	1919
AMBN	2344	1780	2008
ENAM	4128	3480	4673
JCHAIN	2112	1394	1131
