#gene	sample1	sample2	sample3
NT5DC2	708	490	846
SMIM4	13	9	18
PBRM1	7785	14385	10359
GNL3	2528	1924	5041
GLT8D1	451	222	441
SPCS1	249	370	293
NEK4	923	477	983
ITIH1	3266	1736	1192
ITIH3	1126	558	1365
ITIH4	579	329	798
RP5-966M1.6	1004	1611	876
MUSTN1	12514	6976	2528
TMEM110-MUSTN1	18568	9556	6374
TMEM110	2071	1572	4013
SFMBT1	321	250	157
RP11-894J14.5	813	921	1330
RFT1	94	201	120
PRKCD	565	377	860
TKT	87	115	78
DCP1A	1104	764	1192
CACNA1D	2924	3780	4182
CHDH	1871	2378	1957
IL17RB	129	80	125
ACTR8	428	316	297
SELK	2757	2077	3775
CACNA2D3	5177	3250	9595
LRTM1	466	349	843
WNT5A	4125	2465	2859
ERC2	122	202	106
CCDC66	4373	7428	3624
FAM208A	3215	4442	5175
ARHGEF3	744	662	947
SPATA12	992	1360	2219
IL17RD	1459	888	797
HESX1	52	58	72
APPL1	2869	5307	7068
ASB14	1424	1383	1139
DNAH12	5939	6454	3965
PDE12	2467	2213	1717
ARF4	5445	1396	1184
DENND6A	142	244	344
SLMAP	277	257	156
FLNB	3242	3861	5235
DNASE1L3	1286	1453	1892
ABHD6	3572	6092	3322
RPP14	2096	1963	1311
RP11-80H18.3	2724	3210	2179
PXK	287	723	354
PDHB	823	2524	1652
KCTD6	6267	5782	2878
ACOX2	1559	6338	4790
FAM107A	4576	3738	2056
FAM3D	1745	1811	3760
C3orf67	3899	3844	1549
FHIT	9365	29816	16159
PTPRG	11294	6333	8003
C3orf14	336	314	451
FEZF2	120	76	75
CADPS	618	485	1110
SYNPR	563	1035	450
SNTN	1668	1327	1493
C3orf49	3569	2294	1868
THOC7	2794	2596	3967
ATXN7	2172	1563	2084
PSMD6	2842	4441	2645
PRICKLE2	2210	3297	1796
ADAMTS9	2860	2152	1790
MAGI1	1418	2044	1939
SLC25A26	2840	6278	2977
LRIG1	2397	3002	2244
KBTBD8	2406	6382	14415
SUCLG2	283	265	244
FAM19A1	2891	2268	3101
FAM19A4	3765	3811	1875
EOGT	778	684	793
TMF1	3453	3080	3545
UBA3	1091	589	842
ARL6IP5	3446	4561	4694
LMOD3	2082	3629	4258
FRMD4B	1140	1681	848
MITF	2669	4596	2223
RP11-231I13.2	7614	3451	5076
FOXP1	193	148	448
EIF4E3	3079	3508	4909
GPR27	625	698	1700
PROK2	615	818	1177
RYBP	694	713	1186
SHQ1	197	517	321
GXYLT2	5125	3545	1386
PPP4R2	2610	3827	3712
EBLN2	12094	13976	7067
PDZRN3	1387	2908	3400
CNTN3	10311	12873	13297
FRG2C	3499	3924	6173
ZNF717	3625	3068	3990
ROBO2	14166	5607	9569
ROBO1	2082	991	1838
GBE1	5542	14250	11028
CADM2	316	345	231
VGLL3	642	279	385
CHMP2B	132	135	179
POU1F1	846	680	482
HTR1F	2521	1005	902
CGGBP1	214	229	136
ZNF654	2494	2723	3455
C3orf38	7509	2223	3388
RP11-249L12.1	424	657	465
EPHA3	3880	3017	2550
PROS1	5796	5642	5508
ARL13B	180	1236	833
STX19	2085	2812	3571
DHFRL1	235	334	232
NSUN3	2731	3915	5329
MTRNR2L12	11293	13803	12031
EPHA6	887	2339	904
ARL6	8133	4303	5022
CRYBG3	46	14	26
MINA	345	352	363
GABRR3	8650	4627	6616
OR5AC2	98	476	255
OR5H1	5760	10633	7460
OR5H14	417	199	251
OR5H15	324	540	276
OR5H6	18	25	58
OR5H2	1222	1950	634
OR5K4	11	11	34
OR5K3	371	329	335
OR5K1	1706	1623	2042
OR5K2	1439	1093	983
CLDND1	2609	492	676
CPOX	203	213	221
GPR15	3760	3591	1106
ST3GAL6	826	3055	900
DCBLD2	3426	2850	1097
COL8A1	828	934	864
CMSS1	4324	3016	5257
FILIP1L	1700	867	999
TBC1D23	1979	998	958
NIT2	497	350	353
TOMM70	179	833	307
LNP1	152	77	206
TMEM45A	1744	836	2142
ADGRG7	4190	5390	7571
TFG	277	350	391
ABI3BP	3199	2021	1048
IMPG2	2056	4172	3918
SENP7	1466	2518	1482
TRMT10C	9185	7239	9169
PCNP	5869	3594	4932
ZBTB11	2648	3980	4859
RPL24	2273	4037	2922
CEP97	259	279	156
NXPE3	4217	3686	8553
NFKBIZ	5560	768	4546
ZPLD1	588	827	681
ALCAM	724	1477	652
CBLB	5560	3322	1947
CCDC54	1874	1473	2851
BBX	163	231	134
CD47	349	408	521
IFT57	392	437	427
HHLA2	6146	7638	4266
MYH15	5963	5003	6704
KIAA1524	505	194	622
AC069499.1	1257	1964	3706
DZIP3	6003	3049	5175
RETNLB	117	109	150
TRAT1	6603	1979	4512
GUCA1C	1328	4532	3275
MORC1	7117	4593	6764
FLJ22763	1764	2511	2245
DPPA2	17	39	32
DPPA4	305	475	590
NECTIN3	647	917	970
CD96	647	3616	2131
ZBED2	525	441	1708
PLCXD2	6585	12623	15621
PHLDB2	2686	4928	1771
ABHD10	2834	3349	4692
TAGLN3	2	3	7
TMPRSS7	2675	2967	3881
C3orf52	2445	2651	2300
GCSAM	2096	1936	1065
SLC9C1	1366	2326	1908
CD200	951	484	733
BTLA	1474	1549	795
ATG3	189	126	150
SLC35A5	1743	2089	2658
CCDC80	3097	2688	3329
CD200R1L	3498	5330	2008
CD200R1	735	401	853
GTPBP8	677	259	434
NEPRO	12044	5614	9070
BOC	815	622	549
CFAP44	1653	3089	1043
AC026348.1	1562	2029	1199
SPICE1	2501	1599	1584
SIDT1	1407	2316	2964
USF3	9508	3959	6941
NAA50	2483	2205	3383
ATP6V1A	9380	4049	5403
GRAMD1C	941	702	970
ZDHHC23	5750	4714	3544
CCDC191	9117	8318	6860
QTRT2	227	267	199
DRD3	1188	4537	2987
ZNF80	4579	2652	6308
TIGIT	566	487	697
ZBTB20	4062	4429	7258
AC069063.1	649	662	1358
AC069063.2	1767	1430	1530
GAP43	69	51	64
LSAMP	1020	1409	1191
IGSF11	7426	4089	9579
C3orf30	209	229	245
RP11-484M3.5	2082	3503	3226
UPK1B	983	687	285
B4GALT4	881	677	991
ARHGAP31	136	83	95
TMEM39A	561	862	661
POGLUT1	704	1690	805
TIMMDC1	3325	5820	2610
CD80	2086	1224	628
ADPRH	443	1774	1347
PLA1A	2635	2013	3495
POPDC2	453	246	294
COX17	5724	1797	3345
MAATS1	4512	2315	3531
NR1I2	27	70	82
GSK3B	2968	4872	6406
GPR156	2419	2163	2798
LRRC58	6762	5020	6676
FSTL1	1029	1090	1212
NDUFB4	4973	2575	4101
HGD	276	580	1429
RABL3	3001	3817	3716
GTF2E1	3283	2905	950
STXBP5L	76	116	119
POLQ	9655	3884	4088
ARGFX	7871	16060	6751
FBXO40	478	448	152
HCLS1	478	499	521
GOLGB1	857	711	1077
IQCB1	331	336	746
EAF2	864	540	826
SLC15A2	199	785	617
ILDR1	3900	4205	7139
CD86	3005	1313	2276
CASR	915	790	1712
CSTA	1194	3576	1438
CCDC58	7489	10493	7088
FAM162A	4662	4224	6067
WDR5B	798	730	600
KPNA1	6198	3761	4238
PARP9	901	3010	1077
DTX3L	1303	2235	634
PARP15	4502	8186	11670
PARP14	1536	1799	1996
HSPBAP1	1444	836	550
DIRC2	404	230	416
SEMA5B	2493	4307	2602
PDIA5	1036	1406	1902
SEC22A	1385	3256	1357
ADCY5	1733	1971	1216
HACD2	1062	1583	1270
MYLK	1381	2879	1485
CCDC14	1386	2205	2967
ROPN1	717	1139	866
KALRN	1297	1876	213
UMPS	2795	5656	5582
ITGB5	319	260	143
MUC13	804	987	626
HEG1	673	972	1839
SLC12A8	11950	20769	9249
ZNF148	874	1523	578
SNX4	6957	3750	7513
OSBPL11	140	170	279
ALG1L	3692	6538	3722
ROPN1B	4497	5102	3993
SLC41A3	454	1150	878
ALDH1L1	240	460	262
KLF15	381	347	802
CFAP100	967	1556	1527
ZXDC	989	735	632
UROC1	2607	2126	1022
CHST13	7274	4652	2854
C3orf22	56	49	38
TXNRD3NB	652	545	1117
TXNRD3	370	567	949
CHCHD6	104	149	118
PLXNA1	1979	1894	1982
TPRA1	3603	6037	3526
MCM2	607	786	326
PODXL2	1062	1224	629
ABTB1	10306	8139	11586
MGLL	862	714	733
KBTBD12	429	430	1051
SEC61A1	2074	3307	2367
RUVBL1	4771	2554	3156
EEFSEC	1393	1085	1053
DNAJB8	2570	2926	2322
GATA2	688	1091	726
RPN1	17259	3229	6138
RAB7A	4987	4704	5381
ACAD9	8479	6633	3916
KIAA1257	162	123	116
RP11-723O4.6	132	291	157
EFCC1	2592	2637	1353
GP9	5104	3596	4182
RAB43	1057	1104	1148
ISY1-RAB43	15434	12434	15752
ISY1	1366	483	1480
CNBP	4891	6090	2754
COPG1	1256	4089	3689
HMCES	284	444	447
H1FX	8780	4789	10501
EFCAB12	4369	7165	6918
MBD4	143	185	250
IFT122	3246	2764	3800
RHO	2131	2338	2687
H1FOO	534	724	471
PLXND1	2103	3728	1470
TMCC1	3511	2934	3229
TRH	78	188	143
ALG1L2	11971	6638	8462
COL6A5	1475	1895	2220
COL6A6	1941	1589	2527
PIK3R4	213	214	233
ATP2C1	1726	2405	2916
AC055733.1	7595	4046	4791
ASTE1	111	151	185
NEK11	290	777	473
NUDT16	2265	3262	4839
MRPL3	1136	1579	1878
CPNE4	8912	22102	22119
ACPP	1405	2683	1317
DNAJC13	496	1910	1420
ACAD11	151	230	289
NPHP3-ACAD11	1795	1009	1989
ACKR4	1041	992	842
UBA5	1214	812	715
NPHP3	152	195	92
TMEM108	2837	2309	3694
BFSP2	3273	4994	3462
CDV3	6723	8545	17638
TOPBP1	31	39	42
TF	133	561	306
SRPRB	1969	1703	1889
RAB6B	2142	3342	4545
C3orf36	1103	782	607
SLCO2A1	2991	2699	1751
RYK	809	975	398
AMOTL2	3349	3640	1640
ANAPC13	343	317	569
CEP63	1534	1461	962
EPHB1	434	1302	433
KY	1022	1416	873
PPP2R3A	878	1695	1975
MSL2	2003	2637	1488
PCCB	2543	3897	4221
STAG1	1759	673	2833
SLC35G2	3118	2091	2549
NCK1	2708	2480	1119
IL20RB	2626	1603	1784
SOX14	738	740	1111
CLDN18	2739	1589	2172
DZIP1L	260	260	193
A4GNT	84	68	87
DBR1	233	216	169
ARMC8	3784	3678	4636
NME9	3252	2472	1407
MRAS	1161	884	1353
ESYT3	3379	6180	8411
CEP70	768	695	1522
FAIM	3750	2694	2632
PIK3CB	2883	1951	1645
FOXL2	265	382	380
FOXL2NB	18	74	83
PRR23A	1276	2466	1015
MRPS22	5558	2270	7826
PRR23B	427	171	724
PRR23C	2112	2904	2006
COPB2	957	797	1104
RBP2	2108	1742	631
RBP1	8175	8404	9071
NMNAT3	5283	6093	2765
CLSTN2	5267	5106	6479
TRIM42	4041	2573	3338
SLC25A36	1105	686	918
SPSB4	4179	4578	4422
PXYLP1	5307	4036	4787
ZBTB38	2221	2862	2429
RASA2	2464	1604	975
AC010184.1	3328	3610	7404
RNF7	2451	1740	669
GRK7	1304	1248	1451
ATP1B3	2426	1140	2026
TFDP2	4	8	4
GK5	7528	2140	3979
XRN1	3021	1364	1420
ATR	4741	7633	4825
PLS1	5554	5863	5115
TRPC1	2099	5988	3766
PCOLCE2	1308	1189	603
PAQR9	2660	3999	2636
U2SURP	3975	2278	6229
CHST2	8585	9750	15424
SLC9A9	1811	883	935
C3orf58	4045	3946	3672
PLOD2	8070	4865	5902
PLSCR4	2439	2458	3884
PLSCR2	625	265	371
PLSCR1	798	856	448
PLSCR5	9064	5313	7362
ZIC4	1591	783	1988
ZIC1	913	2104	740
AGTR1	264	325	293
CPB1	310	135	218
CPA3	1335	1689	1959
GYG1	431	295	437
HLTF	4576	2474	3560
HPS3	4677	2528	4148
CP	14	14	30
TM4SF18	884	657	649
TM4SF1	1091	1077	330
TM4SF4	240	893	368
WWTR1	58	63	50
COMMD2	910	956	272
ANKUB1	4787	2743	2602
RNF13	2979	2464	4698
PFN2	3192	3349	3703
TSC22D2	2308	2860	2858
SERP1	3052	3643	2658
EIF2A	2534	1695	2817
SELT	249	366	372
ERICH6	2626	3231	3719
SIAH2	142	72	140
AC016142.1	4794	8330	5936
RP11-166N6.3	2657	874	1292
CLRN1	5892	3582	2564
MED12L	693	820	569
GPR171	2553	2777	1818
P2RY14	658	695	1138
GPR87	7577	6206	4213
P2RY13	79	87	108
P2RY12	1967	2177	2118
IGSF10	4610	3319	2680
AADACL2	2873	2696	2915
AADAC	1355	1270	550
SUCNR1	1387	864	816
MBNL1	2354	728	671
P2RY1	3560	7106	7197
RAP2B	494	344	460
ARHGEF26	1648	1066	2270
DHX36	165	324	576
GPR149	8926	8232	9393
MME	4766	10996	4435
RP11-451G4.2	634	428	338
PLCH1	2362	1064	1696
C3orf33	2248	1516	1769
SLC33A1	2184	3392	1569
GMPS	1392	4931	2509
KCNAB1	778	537	357
SSR3	1352	1173	1159
TIPARP	1396	2657	486
LEKR1	734	257	404
CCNL1	2045	1843	1773
VEPH1	56	92	52
PTX3	1451	2358	1470
PQLC2L	938	2719	1840
SHOX2	219	895	1307
RSRC1	3741	1379	3487
MLF1	264	680	597
GFM1	4046	8054	5282
LXN	1649	1538	856
RARRES1	2404	3606	4861
MFSD1	4557	2516	2494
IQCJ	1180	1652	1132
IQCJ-SCHIP1	2612	4864	4273
SCHIP1	185	459	296
IL12A	793	1243	3044
C3orf80	1135	1659	1112
RP11-432B6.3	1019	1451	1756
IFT80	526	573	874
SMC4	120	163	222
TRIM59	349	234	378
KPNA4	1251	7206	5064
ARL14	1986	1934	1967
PPM1L	9118	8572	11576
B3GALNT1	1310	1864	1187
NMD3	571	534	534
SPTSSB	658	1368	299
OTOL1	3012	3020	2617
SI	5555	4506	3850
SLITRK3	1413	1286	867
BCHE	43	38	10
ZBBX	1758	2925	2323
SERPINI2	323	524	539
WDR49	5825	4504	3279
PDCD10	4014	2913	3213
SERPINI1	2735	3405	1210
GOLIM4	782	626	452
MECOM	415	263	438
AC074033.1	719	1281	1706
ACTRT3	930	863	399
MYNN	274	144	272
LRRC34	1243	1090	417
LRRIQ4	3781	1870	1497
LRRC31	1416	1581	1632
SAMD7	3777	4475	5980
SEC62	171	346	210
GPR160	186	437	272
PHC3	199	218	402
PRKCI	5970	4219	6093
SKIL	492	89	223
CLDN11	147	140	151
SLC7A14	17021	11237	5266
RPL22L1	1345	2131	1223
EIF5A2	545	727	1003
SLC2A2	6253	5028	4820
TNIK	1630	1700	1067
PLD1	1244	2076	1765
TMEM212	1077	1704	1776
FNDC3B	4368	2403	3486
GHSR	21	17	23
TNFSF10	936	1104	775
NCEH1	1041	777	1434
ECT2	2119	1682	2652
SPATA16	2246	1257	2817
NLGN1	1218	960	708
NAALADL2	7041	6038	5172
TBL1XR1	2308	3854	1652
KCNMB2	1655	3971	3224
RP11-385J1.3	548	498	423
ZMAT3	675	617	704
PIK3CA	3696	1632	1654
KCNMB3	248	130	248
ZNF639	292	354	432
MFN1	134	205	149
GNB4	197	334	210
ACTL6A	1461	2145	3982
MRPL47	629	717	651
NDUFB5	2338	2669	3255
USP13	790	684	1272
PEX5L	6165	4432	3550
TTC14	240	166	86
CCDC39	4912	16699	11523
FXR1	7054	13889	8625
DNAJC19	5224	5294	4764
SOX2	553	707	593
ATP11B	146	90	93
DCUN1D1	669	293	397
MCCC1	1500	1831	1584
LAMP3	2106	1007	1259
MCF2L2	4148	2101	7409
B3GNT5	4031	3878	2089
KLHL6	1299	653	489
KLHL24	786	639	781
YEATS2	495	557	467
MAP6D1	524	795	421
PARL	3934	2852	3081
ABCC5	3996	7174	6626
HTR3D	1031	3870	4429
HTR3C	4333	3516	6600
HTR3E	6518	6665	2975
EIF2B5	5847	8739	7758
DVL3	2482	1829	3107
AP2M1	727	591	1089
ABCF3	786	970	1808
VWA5B2	1299	1331	2094
ALG3	84	192	252
ECE2	2887	4182	2162
CAMK2N2	3454	5528	2347
PSMD2	774	1418	2246
EIF4G1	1057	1483	1834
FAM131A	3508	2774	1553
CLCN2	452	1173	1060
POLR2H	11	21	33
THPO	2924	3367	1588
CHRD	359	522	189
EPHB3	1293	932	1503
MAGEF1	1132	1052	741
VPS8	2002	4097	6239
C3orf70	232	392	294
EHHADH	614	711	548
MAP3K13	643	499	541
TMEM41A	904	1296	1458
LIPH	739	849	1944
SENP2	2188	2315	6430
IGF2BP2	7841	3148	1752
TRA2B	848	689	798
ETV5	3000	2423	1186
DGKG	2708	757	896
CRYGS	5742	3894	5663
TBCCD1	2381	3844	3474
DNAJB11	1957	3151	3248
RP11-134F2.8	10769	6729	5538
AHSG	214	500	259
FETUB	54	76	113
HRG	631	1606	793
KNG1	2779	3558	4723
EIF4A2	6159	4962	3156
RFC4	573	757	1200
ADIPOQ	13286	7652	7052
ST6GAL1	38	246	129
RPL39L	710	615	984
RTP1	26	125	85
MASP1	2414	3251	1765
RTP4	904	462	360
SST	559	335	345
RTP2	825	1052	794
BCL6	1042	998	376
RP11-211G3.2	4	3	4
LPP	2845	1158	2203
TPRG1	514	385	445
TP63	120	239	67
P3H2	250	244	232
CLDN1	216	529	284
CLDN16	4370	6619	2912
TMEM207	553	570	745
IL1RAP	518	656	433
GMNC	3636	779	2799
OSTN	4037	2020	1861
UTS2B	10519	6581	10369
CCDC50	3163	4431	5837
FGF12	967	1255	617
MB21D2	985	1540	1458
HRASLS	7746	8027	2803
ATP13A5	8166	7065	6592
ATP13A4	1239	1974	1554
OPA1	8	6	7
HES1	930	1574	875
CPN2	13509	5564	7221
LRRC15	904	2030	2312
GP5	1377	579	644
ATP13A3	3142	2916	3613
TMEM44	10035	5488	10633
LSG1	759	772	728
FAM43A	104	201	46
XXYLT1	2017	2050	1267
ACAP2	3844	954	1072
PPP1R2	164	73	282
APOD	3003	1524	1435
MUC20	3549	2128	3247
MUC4	8296	6071	9277
TNK2	1547	2406	3021
TFRC	2216	2576	2568
ZDHHC19	443	884	759
SLC51A	3733	3216	4329
PCYT1A	1280	2318	1570
RP11-447L10.1	2558	1160	2567
TCTEX1D2	1936	824	1871
TM4SF19-TCTEX1D2	1265	1360	1638
TM4SF19	1508	1962	922
UBXN7	4459	4775	3282
RNF168	915	1990	1999
SMCO1	819	665	777
WDR53	1619	477	1747
FBXO45	5834	2905	3083
NRROS	355	208	343
PIGX	427	975	619
CEP19	1525	975	680
PAK2	4766	5589	4541
SENP5	3193	3299	6333
NCBP2	3282	2282	1667
NCBP2-AS2	16154	7614	5635
PIGZ	1464	5579	1597
MELTF	557	1158	801
DLG1	1369	1306	2211
BDH1	724	980	685
RUBCN	227	224	233
FYTTD1	166	63	96
LRCH3	452	447	237
IQCG	182	110	162
RPL35A	650	341	805
LMLN	51	99	63
ZNF595	1195	4504	5986
ZNF718	2872	1270	2464
ZNF732	268	176	282
ZNF141	739	679	543
ZNF721	17434	11939	4335
PIGG	3830	2071	2512
PDE6B	4328	6139	5541
ATP5I	780	949	538
MYL5	7641	10746	14031
MFSD7	2499	2317	3374
PCGF3	719	383	446
CPLX1	169	179	99
GAK	382	661	275
TMEM175	3052	1994	2045
DGKQ	491	502	430
SLC26A1	734	972	1615
IDUA	21	37	28
FGFRL1	4370	4008	5864
RNF212	755	527	648
SPON2	290	525	589
CTBP1	9724	3617	16821
MAEA	569	1519	524
UVSSA	7817	6466	15796
CRIPAK	365	976	915
NKX1-1	3074	852	666
FAM53A	169	194	73
SLBP	1752	1231	1866
TMEM129	2351	1096	1126
TACC3	3596	3156	2476
FGFR3	2249	1038	1037
LETM1	2121	2468	3110
WHSC1	1491	1311	2939
NELFA	6203	3440	3000
C4orf48	4473	2050	3431
NAT8L	1637	758	1475
POLN	2405	1126	1498
HAUS3	538	1227	1150
MXD4	1326	395	1445
ZFYVE28	309	248	223
CFAP99	897	922	2333
RNF4	2946	4915	2079
FAM193A	651	336	425
TNIP2	17064	41559	8088
SH3BP2	841	1023	475
ADD1	2596	1827	2836
MFSD10	1049	2153	1112
NOP14	221	302	270
GRK4	4771	4949	7320
HTT	1441	1666	1254
MSANTD1	991	667	2062
RGS12	1068	1584	1981
HGFAC	5005	2309	4753
DOK7	5066	4471	6988
LRPAP1	4753	808	4477
AL590235.1	8116	4260	5382
ADRA2C	937	766	1103
OTOP1	603	712	1498
TMEM128	4819	5002	3609
LYAR	3243	4678	4654
ZBTB49	1824	1989	1537
NSG1	6193	4698	9658
STX18	7156	4796	5991
MSX1	623	2041	642
CYTL1	1767	5004	4605
STK32B	1199	1463	1305
EVC2	672	1429	1118
EVC	871	1108	1562
CRMP1	688	808	2152
C4orf50	1509	2825	2777
JAKMIP1	782	1220	520
WFS1	1945	2046	1629
PPP2R2C	230	282	199
MAN2B2	204	303	349
MRFAP1	2149	2220	1924
S100P	1615	3577	2083
MRFAP1L1	1661	3536	1561
BLOC1S4	779	996	1156
KIAA0232	907	593	907
TBC1D14	972	1434	1252
CCDC96	5188	6341	3630
TADA2B	1589	1276	448
GRPEL1	1728	3416	3410
SORCS2	2003	1233	1685
PSAPL1	1353	753	568
AFAP1	511	402	876
ABLIM2	1806	1487	2128
SH3TC1	2206	2665	3042
AC104650.1	1609	2598	2225
HTRA3	669	454	739
ACOX3	54	103	42
TRMT44	2784	2408	2376
GPR78	407	486	559
CPZ	4713	11751	6279
HMX1	5663	7753	3941
FAM90A26	277	276	169
USP17L10	1492	2090	1363
USP17L11	1959	2076	843
USP17L12	87	132	124
USP17L13	4787	6015	2212
USP17L15	126	261	293
USP17L17	2647	1037	1315
USP17L18	7956	4904	3063
USP17L19	535	1622	1055
USP17L20	1573	1976	3067
USP17L21	1439	995	922
USP17L22	97	66	91
USP17L23	326	769	784
USP17L24	180	200	235
USP17L25	5	11	15
USP17L26	33	29	30
USP17L5	7220	4469	7378
USP17L27	4741	7564	6117
USP17L28	3547	3081	4426
USP17L29	1824	5018	1211
USP17L30	85	64	46
DEFB131	1268	1330	781
SLC2A9	641	586	262
DRD5	3337	4826	2945
WDR1	5777	3965	3302
ZNF518B	1631	2853	2972
CLNK	1116	1158	1747
HS3ST1	2719	1868	2899
RAB28	64	82	115
NKX3-2	301	277	458
BOD1L1	5351	3477	2285
AC006445.1	656	980	201
CPEB2	1694	4635	1466
C1QTNF7	23	21	32
CC2D2A	3245	3770	3468
FBXL5	2556	1834	1027
FAM200B	4067	6489	9292
BST1	2123	1366	1806
CD38	4120	5219	10175
FGFBP1	499	598	521
FGFBP2	58	105	96
PROM1	207	242	208
TAPT1	7248	2648	4038
LDB2	1713	1081	1217
QDPR	199	116	101
CLRN2	438	393	252
LAP3	287	112	311
MED28	1568	2226	1673
FAM184B	3101	7209	3532
DCAF16	1437	848	1109
NCAPG	374	471	661
LCORL	3190	7086	5253
SLIT2	1788	3423	1993
PACRGL	1928	1666	1450
KCNIP4	2649	2183	2808
ADGRA3	315	67	96
PPARGC1A	173	341	98
DHX15	419	398	325
SOD3	3075	7626	6589
CCDC149	1967	1608	1267
LGI2	608	1185	510
SEPSECS	248	301	229
RP11-717K11.2	7558	7114	7136
PI4K2B	1522	3404	3018
ZCCHC4	223	49	165
ANAPC4	906	2712	234
SLC34A2	606	1197	413
SEL1L3	2606	6992	1877
SMIM20	2611	1493	2118
RBPJ	973	1535	796
CCKAR	717	488	999
TBC1D19	4553	3786	5306
STIM2	3514	4005	1261
PCDH7	3042	2920	5790
ARAP2	123	253	135
DTHD1	2018	2851	1147
NWD2	648	1371	3490
C4orf19	376	556	662
RELL1	1065	345	669
PGM2	364	747	899
AC021106.1	208	94	240
TBC1D1	913	1960	2426
PTTG2	2718	2399	1001
KLF3	2024	1538	1807
TLR10	876	754	911
TLR1	2229	3401	3817
TLR6	3809	12045	6121
FAM114A1	3406	3434	4223
TMEM156	1539	1840	2098
KLHL5	1005	826	1439
WDR19	2461	3604	2090
RFC1	1192	1844	1980
KLB	3841	5264	3251
RPL9	2615	3952	2696
LIAS	3872	2219	6150
UGDH	1098	971	1950
SMIM14	3172	2564	3292
UBE2K	1289	995	526
PDS5A	4267	4455	3642
N4BP2	8552	6123	7797
RHOH	820	838	351
CHRNA9	3362	3280	7309
RBM47	415	332	191
NSUN7	506	391	814
APBB2	899	628	778
UCHL1	1421	2470	1687
LIMCH1	3378	2854	4569
PHOX2B	656	433	892
TMEM33	555	688	441
DCAF4L1	4400	5723	3638
SLC30A9	1007	364	820
BEND4	7956	4131	3643
SHISA3	1503	2239	1983
ATP8A1	12372	8788	4003
GRXCR1	3845	2670	1701
KCTD8	1767	2377	1268
YIPF7	195	377	292
GUF1	10025	8356	4579
GNPDA2	1653	3103	1407
GABRG1	959	2996	2899
GABRA2	1598	1428	1534
COX7B2	809	1160	699
GABRA4	5966	11594	5390
GABRB1	3419	5524	5517
COMMD8	648	447	1062
ATP10D	504	414	579
CORIN	39	46	93
NFXL1	2033	2396	2009
NIPAL1	8304	8839	7059
CNGA1	155	42	161
TXK	408	496	313
TEC	2371	1221	1061
SLAIN2	7293	4783	4963
SLC10A4	127	326	155
ZAR1	201	287	638
FRYL	1883	4778	2127
OCIAD1	1520	3862	3946
OCIAD2	1650	670	1201
CWH43	85	20	53
DCUN1D4	432	336	757
LRRC66	3072	5589	3675
SGCB	1887	4072	4331
SPATA18	2003	895	979
USP46	983	976	809
ERVMER34-1	4442	4142	2587
RASL11B	1271	1362	440
SCFD2	1070	1433	843
FIP1L1	451	560	682
RP11-231C18.3	1009	2279	1102
LNX1	1554	2301	1045
CHIC2	3292	2489	1713
GSX2	2230	1721	2123
PDGFRA	594	2105	3149
KIT	577	2496	1252
KDR	1523	1664	1315
SRD5A3	970	2787	2475
TMEM165	2824	2365	2327
CLOCK	1317	1326	960
PDCL2	2302	1128	2113
NMU	87	181	190
RP11-345F18.1	1940	1055	577
EXOC1	15379	6228	4265
CEP135	1757	938	1789
KIAA1211	1081	1153	400
AASDH	4850	5754	10890
PPAT	470	601	525
PAICS	3040	1965	2101
SRP72	1472	1045	1200
ARL9	2694	2145	3060
THEGL	361	327	167
HOPX	9365	10093	5221
SPINK2	2188	2231	1494
REST	1154	2182	3056
NOA1	3857	9969	15794
POLR2B	755	466	289
IGFBP7	337	461	532
ADGRL3	1611	1507	1837
TECRL	3580	2550	1089
EPHA5	3530	5123	3608
CENPC	34	128	66
STAP1	462	478	426
UBA6	136	135	169
GNRHR	465	387	548
TMPRSS11D	1302	2247	1713
TMPRSS11A	361	415	820
TMPRSS11F	179	514	270
TMPRSS11B	772	778	872
YTHDC1	2029	2115	2490
TMPRSS11E	676	1224	808
UGT2B17	994	1127	911
UGT2B15	272	188	229
UGT2B10	3403	1349	2686
UGT2A3	2615	1056	1906
UGT2B7	2196	2400	1458
UGT2B11	3406	4675	4523
UGT2B28	14387	6149	5985
UGT2B4	1046	1117	1219
UGT2A1	440	1111	275
UGT2A2	428	699	415
SULT1B1	6648	7834	8663
SULT1E1	608	1071	1623
CSN1S1	2770	8154	4137
CSN2	1145	906	2041
STATH	2837	3480	3644
AC063956.1	6452	5296	6893
HTN3	347	774	331
HTN1	895	244	839
PRR27	1376	2338	2284
ODAM	1798	2629	3072
FDCSP	9911	4081	3836
CSN3	963	1329	1295
CABS1	760	565	577
SMR3A	201	155	599
SMR3B	1602	1077	1073
OPRPN	2470	2693	2157
MUC7	155	254	227
AMTN	3634	3148	1742
AMBN	1795	1327	2210
ENAM	4926	2256	1346
JCHAIN	511	954	1804
UTP3	5313	9006	6612
RUFY3	2269	2458	1718
GRSF1	1648	1771	1777
MOB1B	287	234	371
DCK	2865	3825	4010
SLC4A4	3135	2396	1122
GC	3005	2332	3577
NPFFR2	357	271	326
ADAMTS3	39	56	66
COX18	1962	3131	1443
ANKRD17	5198	9307	11216
ALB	2377	1769	1947
AFP	4078	2296	2874
AFM	1550	2076	1504
RASSF6	289	328	173
CXCL8	5574	2332	4611
CXCL6	2244	1531	1780
