#gene	sample4	sample5	sample6
FOXF2	5823	6806	3716
FOXC1	9289	13616	15082
GMDS	8472	11456	6014
MYLK4	217	94	216
WRNIP1	3501	1797	2662
SERPINB1	2462	1504	1693
SERPINB9	4935	10857	2944
SERPINB6	3741	3637	2740
NQO2	255	217	184
RIPK1	6101	4627	6993
BPHL	8863	3021	15047
TUBB2A	5199	3722	5413
TUBB2B	10450	7769	10448
PSMG4	403	268	217
SLC22A23	1018	733	550
PXDC1	5003	6612	5883
FAM50B	4319	7072	7004
PRPF4B	15705	7889	2703
FAM217A	3350	5960	8050
C6orf201	2297	3145	2944
ECI2	4249	10314	3069
CDYL	1574	1915	1849
RPP40	607	367	303
PPP1R3G	1489	1934	3343
LYRM4	2383	1747	1192
FARS2	469	349	302
NRN1	514	336	355
F13A1	3623	3762	8373
LY86	964	207	199
RREB1	1391	1100	3054
SSR1	65	91	193
CAGE1	846	978	881
RIOK1	1885	1093	2452
DSP	1756	898	432
SNRNP48	1971	1576	2179
BMP6	10912	7252	5059
TXNDC5	1376	680	729
BLOC1S5-TXNDC5	3613	8273	5977
BLOC1S5	269	122	384
EEF1E1-BLOC1S5	1775	1540	2161
EEF1E1	3032	3983	1690
SLC35B3	3771	2642	807
OFCC1	780	2792	1214
TFAP2A	1672	1237	893
GCNT2	3224	3763	3656
C6orf52	1337	816	494
PAK1IP1	354	390	497
TMEM14C	2470	2469	1504
TMEM14B	5481	8785	9250
RP11-637O19.3	19221	5235	6510
MAK	984	1825	2105
GCM2	5044	3142	3146
SYCP2L	969	477	1190
ELOVL2	1363	3576	1878
SMIM13	358	173	178
ERVFRD-1	3950	2520	1682
NEDD9	732	1056	1522
TMEM170B	484	279	814
ADTRP	186	398	351
HIVEP1	7023	6482	4577
EDN1	1014	1300	2191
PHACTR1	3542	3402	3323
TBC1D7	571	620	622
GFOD1	196	152	91
SIRT5	540	313	378
NOL7	706	380	552
RANBP9	2283	4125	3608
MCUR1	2465	1651	2650
RNF182	660	897	840
CD83	912	2110	1505
JARID2	2437	3924	1566
DTNBP1	2646	2246	2619
MYLIP	868	1405	1610
GMPR	1875	728	1029
ATXN1	3545	3337	3727
STMND1	1928	1294	1822
RBM24	911	1350	1327
CAP2	4284	7604	4107
FAM8A1	10717	11732	7834
NUP153	3976	2685	5642
KIF13A	165	91	134
NHLRC1	8236	4372	4901
TPMT	657	991	1769
KDM1B	446	744	555
DEK	12944	6038	7406
RNF144B	6572	1839	2981
ID4	3585	4181	4426
MBOAT1	1853	2747	2660
E2F3	1005	765	1491
CDKAL1	5860	6957	6669
SOX4	4968	2337	3007
PRL	5204	5117	5810
HDGFL1	2735	4670	3433
NRSN1	2518	4794	4065
DCDC2	1032	1251	1773
KAAG1	3790	1548	2279
MRS2	1408	2777	2079
GPLD1	2739	5582	2226
ALDH5A1	122	59	254
KIAA0319	2570	794	1143
TDP2	158	216	117
ACOT13	6202	5326	3607
C6orf62	5845	7163	5514
GMNN	5680	3002	3784
C6orf229	851	392	201
RP3-369A17.6	2576	3219	1976
FAM65B	2131	7467	2736
AL078584.1	5276	8291	2763
LRRC16A	2079	1221	1706
SCGN	3354	3003	3837
HIST1H2AA	9334	4000	3642
HIST1H2BA	3295	5820	3547
SLC17A4	2404	2186	3021
SLC17A1	9261	12268	18578
SLC17A3	5058	5676	5293
SLC17A2	4064	1102	2584
TRIM38	174	166	487
HIST1H1A	913	1351	1131
HIST1H3A	809	1808	1476
HIST1H4A	956	673	634
HIST1H4B	437	477	679
HIST1H3B	1540	1261	547
HIST1H2AB	3407	3487	3244
HIST1H2BB	1927	1303	2055
HIST1H3C	1277	1317	1658
HIST1H1C	2480	2740	6489
HFE	1981	971	3349
HIST1H4C	80	84	117
HIST1H1T	1631	3628	1002
HIST1H2BC	3407	2415	2775
HIST1H2AC	6867	4342	2878
HIST1H1E	392	269	176
HIST1H2BD	18177	16487	13920
HIST1H2BE	6952	10163	8456
HIST1H4D	1796	1506	2541
RP1-34B20.21	11236	9597	4100
HIST1H3D	1397	1335	1424
HIST1H2AD	6550	8073	7219
HIST1H2BF	8018	9508	1563
HIST1H4E	2312	2730	2838
HIST1H2BG	2754	12818	8476
HIST1H2AE	998	941	2205
HIST1H3E	28	12	28
HIST1H1D	357	226	208
HIST1H4F	1978	2637	1196
HIST1H4G	1301	1354	1456
HIST1H3F	6720	4041	14320
HIST1H2BH	2747	7854	4212
HIST1H3G	354	944	580
HIST1H2BI	2436	2459	3677
HIST1H4H	1163	328	868
BTN3A2	4366	4227	2673
BTN2A2	5211	5352	3642
BTN3A1	511	783	367
BTN3A3	560	751	1475
BTN2A1	3546	5595	6950
BTN1A1	10153	9140	20783
HMGN4	4200	4737	3392
ABT1	2246	2723	3609
ZNF322	2	1	1
HIST1H2BJ	4710	2523	4206
HIST1H2AG	2186	1121	1727
HIST1H4I	4521	4885	8209
HIST1H2BK	6023	7638	7007
HIST1H2AH	198	93	65
PRSS16	182	97	295
POM121L2	6245	5094	5307
ZNF391	1493	1220	1466
ZNF184	273	303	419
HIST1H2BL	5870	4883	5440
HIST1H2AI	1562	1766	1315
HIST1H3H	3733	1657	2096
HIST1H2AJ	228	356	255
HIST1H2BM	567	1421	446
HIST1H4J	1808	895	1315
HIST1H4K	3321	2640	3182
HIST1H2BN	2124	2610	1845
HIST1H2AK	5457	6758	6691
HIST1H2AL	1622	1253	996
HIST1H1B	12560	14372	18384
HIST1H3I	11213	8708	7752
HIST1H4L	1563	2140	2463
HIST1H3J	105	181	76
HIST1H2AM	694	1953	1220
HIST1H2BO	1798	2189	2970
OR2B2	3896	5223	3404
OR2B6	1758	761	1788
ZNF165	9317	5441	7381
ZSCAN16	5973	3989	2855
ZKSCAN8	9735	9270	8982
ZSCAN9	4244	2494	3079
ZKSCAN4	497	266	505
NKAPL	3040	2035	3950
ZSCAN26	2409	3094	3868
RP5-874C20.8	139	291	149
PGBD1	402	1171	779
ZSCAN31	1517	1287	1519
ZKSCAN3	416	627	1095
ZSCAN12	2168	1583	1065
ZSCAN23	8196	4137	6026
GPX6	1502	1935	2585
GPX5	3291	4908	8492
ZBED9	4921	4161	5022
TRIM27	3575	2105	1921
ZNF311	8862	1841	5325
OR2W1	13887	23052	16869
OR2B3	1020	583	1060
OR2J3	3776	6447	6846
OR2J2	5440	4579	3578
OR14J1	4300	2562	3624
OR5V1	3133	13496	4990
OR12D3	1031	2440	1765
OR11A1	8270	7520	13307
OR10C1	542	446	435
OR2H1	1334	1025	1116
MAS1L	852	443	261
UBD	776	1213	459
GABBR1	1364	1766	1865
OR2H2	362	319	377
MOG	8115	6793	11220
ZFP57	2710	5349	2672
HLA-F	178	95	122
HLA-G	515	426	362
HLA-A	396	1105	1610
ZNRD1	2511	3082	1314
PPP1R11	8864	5013	1263
RNF39	16428	17732	5760
TRIM31	3012	4761	6146
TRIM40	173	104	164
TRIM10	421	648	410
TRIM15	196	332	37
TRIM26	836	3270	3043
TRIM39	3185	2740	728
TRIM39-RPP21	1147	965	822
RPP21	2949	1579	4394
HLA-E	6517	2612	7774
GNL1	507	465	775
PRR3	159	345	274
ABCF1	1130	940	888
PPP1R10	641	465	467
MRPS18B	874	455	874
ATAT1	249	148	157
C6orf136	3679	4538	7394
DHX16	180	167	161
PPP1R18	1196	750	1249
NRM	5745	7532	11400
MDC1	6649	4979	6384
TUBB	1541	1222	963
FLOT1	109	91	58
IER3	1983	1845	1419
DDR1	1825	1829	1570
GTF2H4	3046	1490	837
VARS2	6392	4324	3370
SFTA2	1664	1226	2945
DPCR1	2076	1015	891
MUC21	3067	8622	2550
MUC22	1547	857	2518
C6orf15	690	905	583
PSORS1C1	2395	1743	1434
CDSN	378	594	355
PSORS1C2	8742	2530	4077
CCHCR1	4685	9060	4711
TCF19	7218	3040	4477
POU5F1	3102	3204	3091
HCG27	4143	6818	7714
HLA-C	140	107	138
HLA-B	1706	3935	1384
MICA	1063	767	455
MICB	10956	5639	5583
MCCD1	354	829	720
DDX39B	444	735	846
ATP6V1G2-DDX39B	10555	6277	3645
ATP6V1G2	2361	1833	1858
NFKBIL1	992	950	1258
LTA	2366	1196	992
TNF	1682	4820	3027
LTB	4617	7356	3445
LST1	3113	3397	2019
NCR3	3279	4363	3741
AIF1	2200	840	822
PRRC2A	668	472	480
BAG6	5819	10111	4892
APOM	2214	4318	1853
C6orf47	407	415	257
GPANK1	279	232	145
CSNK2B	1567	838	1111
XXbac-BPG32J3.22	1862	2402	2089
LY6G5B	1411	1884	1404
LY6G5C	3624	1665	4942
ABHD16A	360	155	340
XXbac-BPG32J3.20	525	745	190
LY6G6F	1351	1007	1713
XXbac-BPG32J3.19	867	1135	2765
LY6G6E	3305	2930	2374
LY6G6D	115	240	70
C6orf25	188	363	386
LY6G6C	2874	2903	2982
DDAH2	2192	2954	2200
CLIC1	3256	3331	1952
MSH5	821	641	1073
MSH5-SAPCD1	592	289	265
SAPCD1	374	826	1228
VWA7	10862	8673	33635
VARS	93	125	150
LSM2	285	258	217
HSPA1L	5962	5482	4539
HSPA1A	79	46	80
HSPA1B	152	126	288
C6orf48	1324	2323	2128
NEU1	3812	3782	2503
SLC44A4	1438	1725	1970
EHMT2	2115	986	3772
C2	49	189	97
ZBTB12	1866	3336	4131
XXbac-BPG116M5.17	1655	2964	1099
CFB	987	937	408
NELFE	105	177	103
SKIV2L	2857	2533	9395
DXO	1020	1302	522
STK19	2151	624	3359
C4A	1866	3322	3481
AL645922.1	4100	3703	4869
C4B	13397	13268	8066
CYP21A2	144	205	567
TNXB	2940	2313	3557
ATF6B	2252	3986	5431
FKBPL	1115	1345	1818
PRRT1	14259	12615	9473
PPT2	6510	5366	8704
PPT2-EGFL8	192	140	147
EGFL8	486	579	328
AGPAT1	4097	9022	3527
RNF5	1262	4020	3552
AGER	1103	666	990
PBX2	4780	3881	5781
GPSM3	1369	2400	3660
NOTCH4	6939	8513	2688
C6orf10	9685	4542	5673
BTNL2	6362	10686	3921
HLA-DRA	6763	8366	4292
HLA-DRB5	1666	1535	993
HLA-DRB1	1321	562	1522
HLA-DQA1	2689	2124	1642
HLA-DQB1	6364	3876	5082
HLA-DQA2	4501	3494	2057
HLA-DQB2	12792	4880	6192
HLA-DOB	1577	1809	1856
XXbac-BPG246D15.9	1158	1123	1911
TAP2	1519	1993	1658
PSMB8	3	2	1
PSMB9	3634	3196	2673
TAP1	156	111	107
HLA-DMB	7181	2242	5292
XXbac-BPG181M17.5	2265	4694	1650
HLA-DMA	5170	827	6851
BRD2	1802	2080	3615
HLA-DOA	6581	28349	9964
HLA-DPA1	768	523	1033
HLA-DPB1	2590	915	1138
COL11A2	608	569	1072
RXRB	9618	7567	5052
SLC39A7	2975	2704	1858
HSD17B8	857	682	547
RING1	5239	4728	3485
VPS52	7525	7362	6356
RPS18	1848	1415	1041
B3GALT4	11669	9115	25735
WDR46	1567	825	1285
PFDN6	464	672	984
RGL2	259	494	625
TAPBP	6257	6139	2575
ZBTB22	3392	4896	3478
DAXX	1801	845	1142
KIFC1	6343	9695	7449
PHF1	1741	2063	2192
CUTA	427	397	765
SYNGAP1	5329	6158	5467
ZBTB9	11325	7561	6887
BAK1	1641	1385	1828
ITPR3	2908	3906	6498
UQCC2	1991	835	1623
IP6K3	767	708	824
LEMD2	991	1165	1229
MLN	3600	5214	6277
GRM4	51	168	116
HMGA1	187	170	128
C6orf1	7346	18656	14081
NUDT3	2258	2610	2456
RPS10-NUDT3	2031	2224	3017
RPS10	195	1453	1402
PACSIN1	10973	8614	3056
SPDEF	2601	5993	2009
C6orf106	2486	1047	2572
SNRPC	1154	1639	4159
UHRF1BP1	9256	12688	16145
TAF11	8291	6677	10423
ANKS1A	4264	2491	1284
TCP11	6892	9113	4062
SCUBE3	1314	1659	1805
ZNF76	426	294	768
DEF6	25	30	23
PPARD	273	498	376
FANCE	352	247	463
RPL10A	828	1155	1716
TEAD3	3353	2787	2378
TULP1	4157	8808	4522
FKBP5	32	50	45
ARMC12	585	1103	674
CLPSL2	2586	1609	3474
CLPSL1	5971	7057	7103
CLPS	5077	7341	2929
LHFPL5	2421	1149	2266
SRPK1	184	308	250
SLC26A8	4324	2933	4802
MAPK14	1472	2157	3121
MAPK13	317	341	154
BRPF3	3715	1978	675
PNPLA1	22906	5357	14365
C6orf222	1052	866	833
ETV7	1522	1592	940
PXT1	5603	8840	9421
KCTD20	795	2336	3493
STK38	1505	1889	2142
SRSF3	237	353	301
CDKN1A	905	883	1788
RAB44	3635	7872	6716
CPNE5	151	388	205
PPIL1	858	846	1728
C6orf89	9622	10510	9890
PI16	1085	1168	2431
MTCH1	151	72	269
FGD2	10248	10427	10367
PIM1	2527	2762	2975
TMEM217	3257	1965	1230
TBC1D22B	4484	4624	8081
RNF8	1576	1299	2014
CMTR1	2050	967	666
CCDC167	1168	3307	8805
MDGA1	3006	1755	2044
ZFAND3	1997	2798	1282
BTBD9	497	481	442
GLO1	3334	6575	7479
DNAH8	1229	685	2935
GLP1R	1945	3384	5080
SAYSD1	1204	2320	1282
KCNK5	570	412	770
KCNK17	1949	518	1351
KCNK16	5319	3840	2440
KIF6	7160	5532	2048
DAAM2	2872	1641	3517
MOCS1	962	2344	1328
LRFN2	5181	2825	1966
UNC5CL	4779	6245	4753
OARD1	1401	1914	1416
TSPO2	3227	3269	8325
APOBEC2	2181	1273	1188
NFYA	8913	3714	2897
TREML1	690	371	1679
TREM2	125	182	151
TREML2	501	621	658
TREML4	149	596	316
TREM1	1834	496	4021
NCR2	13636	9842	10681
FOXP4	17895	14465	12304
MDFI	1384	1219	1493
TFEB	10074	13820	23307
PGC	159	99	212
FRS3	57	49	95
PRICKLE4	2873	2327	1101
TOMM6	578	509	256
USP49	295	212	227
MED20	5615	3700	3168
BYSL	4721	3475	4264
CCND3	24	36	12
TAF8	2195	2883	4394
C6orf132	7814	6325	9106
GUCA1A	1456	2476	917
RP1-139D8.6	1136	910	1531
GUCA1B	3079	3512	6053
MRPS10	357	660	494
TRERF1	1445	458	1704
UBR2	2785	4605	2436
PRPH2	3993	2032	4974
TBCC	363	704	602
GLTSCR1L	837	2474	2639
RPL7L1	8237	8844	8261
C6orf226	2238	2077	1353
PTCRA	2004	2340	4015
CNPY3	6753	3512	4396
GNMT	33	14	26
PEX6	2647	2260	3843
PPP2R5D	7799	6387	5270
MEA1	2937	2991	2219
KLHDC3	2453	13637	6091
RRP36	6277	9145	5324
CUL7	5112	5644	5806
KLC4	67	80	101
MRPL2	314	264	169
PTK7	293	560	443
SRF	5642	3394	6365
CUL9	5918	6536	4139
DNPH1	2168	1583	1260
TTBK1	324	387	517
SLC22A7	4058	2914	2984
CRIP3	4865	2081	2767
ZNF318	294	331	391
ABCC10	1009	898	590
DLK2	193	1227	694
TJAP1	40	180	111
LRRC73	333	662	576
POLR1C	1059	1225	3488
YIPF3	5728	3687	1012
XPO5	13979	11963	4100
POLH	1762	2957	5289
GTPBP2	1919	2165	2116
MAD2L1BP	633	773	1434
RSPH9	239	191	588
MRPS18A	523	420	567
VEGFA	780	98	386
C6orf223	3002	1958	5292
MRPL14	2423	3294	7087
TMEM63B	3678	3687	2645
CAPN11	4079	4396	3499
RP1-302G2.5	1734	889	1354
SLC29A1	2516	2171	824
HSP90AB1	1195	2405	2143
SLC35B2	2063	1274	2775
NFKBIE	1785	681	930
TMEM151B	434	491	580
RP11-444E17.6	8093	19232	8936
TCTE1	1860	1428	2425
AARS2	4698	4402	5390
SPATS1	7770	13107	7568
CDC5L	1626	1942	2243
SUPT3H	13374	9099	9922
AL161905.1	1492	4836	3718
RUNX2	889	617	427
CLIC5	7170	4571	3730
ENPP4	3048	3240	1826
ENPP5	647	804	1363
RCAN2	2197	2082	773
CYP39A1	4196	2479	5493
SLC25A27	1120	827	1777
TDRD6	1693	2051	2510
PLA2G7	1299	2206	1965
ANKRD66	1087	1790	1913
MEP1A	1736	824	1651
ADGRF5	5599	6782	3843
ADGRF1	594	899	1334
TNFRSF21	2505	4354	4162
CD2AP	7141	3714	5668
ADGRF2	1189	2417	1753
ADGRF4	333	378	191
OPN5	641	491	1351
PTCHD4	8	8	12
MUT	5170	8249	21886
CENPQ	8386	8195	10442
GLYATL3	5	23	20
C6orf141	2613	3577	1938
RHAG	3936	5195	2497
CRISP2	785	1767	996
CRISP3	3584	6769	3559
PGK2	2205	3507	1712
CRISP1	365	344	531
DEFB133	2006	4404	2649
DEFB114	689	516	1188
DEFB113	2972	2628	2480
DEFB110	2758	4460	2952
DEFB112	7758	9269	5127
RP11-397G17.1	2080	2787	2214
TFAP2D	1026	2831	1075
TFAP2B	297	301	378
PKHD1	14194	9945	15389
IL17A	4119	1188	2559
IL17F	2803	759	1716
MCM3	3450	4921	4084
PAQR8	2576	2746	1986
EFHC1	1121	1342	1060
TRAM2	747	1122	333
TMEM14A	601	662	549
GSTA2	35	42	18
GSTA1	1086	254	827
GSTA5	6220	2756	4251
GSTA3	1302	419	1083
GSTA4	4471	1512	2755
ICK	2152	2119	1387
FBXO9	1652	2102	1689
GCM1	2113	4035	5818
ELOVL5	457	517	620
GCLC	1352	4179	1418
KLHL31	242	244	287
LRRC1	541	682	649
MLIP	6395	3729	7176
TINAG	528	278	442
FAM83B	131	94	176
HCRTR2	1290	1967	1030
GFRAL	12988	5184	15782
HMGCLL1	330	321	548
BMP5	14079	7748	19053
COL21A1	2425	739	994
DST	2796	2064	2105
BEND6	6377	3487	3549
KIAA1586	8909	5773	9933
ZNF451	7113	2407	4393
BAG2	644	991	1219
RAB23	2016	1400	3277
PRIM2	422	1144	850
AL356135.1	8921	5143	5435
KHDRBS2	1903	981	1061
FKBP1C	2397	2884	2465
LGSN	756	1298	1093
PTP4A1	4076	9940	11119
PHF3	2406	678	1028
EYS	953	972	816
ADGRB3	5752	4023	2708
LMBRD1	6190	9332	4157
COL19A1	1396	2024	1859
COL9A1	4710	4961	5001
FAM135A	2199	1607	2329
SDHAF4	4099	6688	6281
SMAP1	7811	15015	22825
B3GAT2	3560	3964	2030
OGFRL1	1668	1384	4741
RIMS1	1072	632	399
KCNQ5	1732	4554	3700
RP11-257K9.8	130	206	148
KHDC1L	46	169	30
KHDC1	13443	6301	8353
DPPA5	2055	3296	5126
KHDC3L	4111	2646	1732
OOEP	1542	3459	1983
DDX43	925	1461	1442
MB21D1	9591	2128	17779
MTO1	373	460	324
EEF1A1	7162	3780	10280
SLC17A5	3743	4235	3397
CD109	1069	715	580
COL12A1	63	66	93
COX7A2	6403	3383	2725
TMEM30A	6651	5501	3023
FILIP1	188	339	143
SENP6	2089	2699	4694
MYO6	912	1105	1509
IMPG1	564	174	325
HTR1B	2986	3827	3929
MEI4	2006	2554	4144
IRAK1BP1	2024	918	2167
PHIP	525	346	452
HMGN3	4245	1931	2829
LCA5	3667	6294	2821
SH3BGRL2	956	1535	1394
ELOVL4	3509	2101	2537
AL133475.1	106	269	180
TTK	975	1089	835
BCKDHB	1608	2043	1092
FAM46A	1907	1815	1294
IBTK	593	963	1011
TPBG	17638	12934	8673
UBE3D	46	220	101
DOPEY1	3824	3790	2559
AL139333.1	8615	5999	6259
PGM3	2959	2472	1833
RWDD2A	4001	3203	3364
ME1	1042	1525	981
PRSS35	878	1125	1130
SNAP91	3292	3759	3108
RIPPLY2	4773	5420	3250
CYB5R4	2283	2638	2365
MRAP2	3151	4219	2439
CEP162	900	753	1076
TBX18	2116	1486	711
NT5E	24	40	20
SNX14	5035	3535	7943
RP11-321N4.5	4773	2347	5736
SYNCRIP	55	46	64
HTR1E	1497	1612	528
CGA	6809	6826	3152
ZNF292	2270	2480	1779
GJB7	1986	4942	1630
SMIM8	2767	2573	2686
C6orf163	1402	1098	1539
CFAP206	3460	2271	1970
RP3-382I10.7	966	987	1465
SLC35A1	8661	9221	6542
RARS2	848	676	629
ORC3	891	1552	2556
AKIRIN2	150	445	916
SPACA1	1570	1637	1479
CNR1	651	928	1509
RNGTT	2484	2270	5469
PNRC1	7859	17761	14112
SRSF12	4293	3678	2656
PM20D2	5731	8695	4138
GABRR1	4625	2209	11527
GABRR2	1341	1254	1109
UBE2J1	1077	1270	1406
RRAGD	603	350	344
ANKRD6	238	244	89
LYRM2	1033	2621	2373
MDN1	254	82	120
CASP8AP2	4815	1494	6961
GJA10	741	930	1290
BACH2	7439	7730	11837
MAP3K7	2367	2496	1453
EPHA7	153	134	209
MANEA	4796	3932	1535
FUT9	2987	2475	2693
UFL1	2398	3756	2276
FHL5	4014	4737	4061
GPR63	296	657	416
NDUFAF4	6509	2641	2629
KLHL32	445	442	626
MMS22L	695	884	863
POU3F2	880	1721	977
FBXL4	2499	5071	7402
FAXC	5247	1850	3116
COQ3	817	688	699
PNISR	1533	2583	885
USP45	2789	6050	3102
TSTD3	5553	9129	6753
CCNC	398	664	1013
PRDM13	2987	7871	6960
MCHR2	1050	1944	1331
SIM1	7477	7897	10202
ASCC3	1110	2044	1547
GRIK2	8763	4399	8979
HACE1	2325	3290	3274
LIN28B	891	1590	1147
BVES	1683	2961	1510
POPDC3	3317	9157	6574
PREP	320	289	87
ATG5	10350	6736	3705
PRDM1	5992	11165	13237
AL022067.1	706	1048	588
AIM1	158	294	194
RTN4IP1	7461	4531	4616
QRSL1	447	552	1680
CD24	6576	6548	5264
C6orf203	1186	1369	1552
BEND3	3132	5977	1992
PDSS2	813	302	650
SOBP	656	881	572
SCML4	539	122	220
SEC63	4449	5335	10676
OSTM1	1622	1860	1067
NR2E1	3298	3629	3892
SNX3	3543	5775	5730
LACE1	1687	5360	3451
FOXO3	104	258	163
ARMC2	1074	740	428
SESN1	1137	576	1268
CEP57L1	2064	1682	1040
CD164	2509	5301	4083
PPIL6	1075	1522	1725
SMPD2	1634	3092	2193
MICAL1	12	14	10
ZBTB24	281	461	523
AK9	8448	5795	6875
FIG4	494	568	537
GPR6	14802	11508	4064
WASF1	1461	2899	5655
CDC40	2419	1678	7292
METTL24	3590	4697	4632
DDO	396	194	192
SLC22A16	229	576	389
CDK19	692	1260	1833
AMD1	13060	8463	9117
GTF3C6	7935	9468	8571
RPF2	5493	17795	10480
SLC16A10	237	234	250
MFSD4B	3773	8163	6809
REV3L	99	235	157
TRAF3IP2	186	322	178
FYN	7059	10351	7006
WISP3	3369	4938	4159
TUBE1	3570	1628	2558
FAM229B	307	644	717
LAMA4	627	370	111
RP11-506B6.7	2210	2359	6597
RFPL4B	3384	2685	2788
MARCKS	3301	1796	2393
HDAC2	3291	3868	2120
HS3ST5	1383	2338	2258
FRK	1467	928	968
NT5DC1	2891	1311	1353
COL10A1	1320	1028	1008
TSPYL4	107	231	152
DSE	1086	1167	388
TSPYL1	313	635	277
FAM26F	5522	9393	5725
TRAPPC3L	6955	13403	10104
FAM26E	4000	10735	9014
FAM26D	3605	6853	5483
RWDD1	1342	830	1140
RSPH4A	475	489	171
ZUFSP	1390	1153	822
KPNA5	3295	1990	1635
FAM162B	192	81	59
GPRC6A	156	198	517
RFX6	2076	1607	1015
VGLL2	1025	352	634
ROS1	10683	11317	14005
RP1-179P9.3	818	844	600
DCBLD1	537	535	196
GOPC	138	99	294
NUS1	1525	2698	1227
SLC35F1	120	30	314
CEP85L	519	769	1188
PLN	788	530	830
MCM9	1810	3375	4021
ASF1A	1200	392	699
FAM184A	1155	1467	2783
MAN1A1	2955	2426	2154
TBC1D32	446	493	756
GJA1	773	884	1354
HSF2	2010	1344	4691
SERINC1	2431	2683	2024
PKIB	424	394	774
FABP7	399	354	505
SMPDL3A	2629	1102	1580
CLVS2	1347	1345	2286
TRDN	852	597	612
NKAIN2	9530	5127	6117
RNF217	186	269	269
TPD52L1	851	1813	554
HDDC2	7420	8392	8427
HEY2	7700	4030	6991
NCOA7	35	62	105
HINT3	684	598	803
TRMT11	9402	10685	14977
CENPW	2355	1886	1048
RSPO3	2660	1888	2148
RNF146	944	700	624
ECHDC1	618	607	854
RP3-403A15.5	20867	21891	20224
KIAA0408	2023	1298	541
SOGA3	2894	3307	5648
C6orf58	2041	1977	780
THEMIS	4326	5081	5042
PTPRK	1017	407	311
LAMA2	1833	1737	843
ARHGAP18	1639	1838	1841
TMEM244	2673	4380	5912
L3MBTL3	8294	7190	5257
SAMD3	5974	7141	5426
TMEM200A	6	15	4
SMLR1	1955	2877	2227
EPB41L2	2857	4418	7051
AKAP7	625	2268	2134
ARG1	4849	2098	3691
MED23	10164	8829	4049
ENPP3	3667	4311	3659
OR2A4	846	741	529
CTAGE9	546	172	123
ENPP1	999	969	230
CTGF	3224	3072	3457
MOXD1	7079	8076	8965
STX7	4143	4402	3726
TAAR9	6278	4303	8875
TAAR8	639	467	1420
TAAR6	5937	4268	6787
TAAR5	4819	7265	8263
TAAR2	196	287	441
TAAR1	3769	5650	2639
VNN1	1551	1394	2593
VNN3	1561	1884	1571
VNN2	4894	5770	6673
SLC18B1	106	138	157
RPS12	472	483	482
EYA4	3654	3970	2027
TCF21	5927	7702	9096
TBPL1	4267	4578	2989
SLC2A12	77	268	279
SGK1	13388	24556	15186
ALDH8A1	1795	1815	4061
HBS1L	498	576	367
MYB	17896	4254	7846
AHI1	5176	4800	3378
PDE7B	1429	1416	928
MTFR2	9638	3617	4689
BCLAF1	7673	8608	6616
MAP7	1722	1406	1728
MAP3K5	309	197	142
PEX7	10781	9755	25087
SLC35D3	4040	1706	5934
IL20RA	98	81	79
IL22RA2	1297	2272	2117
IFNGR1	3055	1863	2204
OLIG3	305	241	118
TNFAIP3	1581	3219	2146
PERP	2301	1998	2906
ARFGEF3	879	1180	1368
PBOV1	78	450	544
RP3-422G23.4	14831	21910	15214
HEBP2	835	1738	1419
NHSL1	1763	1846	1488
GVQW2	1496	4345	5135
CCDC28A	1588	2155	3177
ECT2L	603	316	293
REPS1	254	514	992
ABRACL	809	1779	679
HECA	4477	6840	3978
TXLNB	21	13	8
CITED2	7206	7164	9698
NMBR	99	201	107
GJE1	9926	3674	5653
VTA1	256	225	147
ADGRG6	458	280	434
HIVEP2	1328	1127	1301
AIG1	715	652	480
ADAT2	313	202	553
PEX3	1262	639	868
FUCA2	2717	2321	1991
PHACTR2	697	1804	1147
RP3-468K18.5	1435	1159	1121
LTV1	951	880	2592
RP3-468K18.7	4585	4551	10244
ZC2HC1B	3609	7350	4459
PLAGL1	4234	2461	5752
SF3B5	4529	14319	11382
STX11	4198	3333	1733
UTRN	456	591	493
EPM2A	9457	3876	15284
AL023806.1	1113	960	387
FBXO30	8237	7770	4640
SHPRH	201	80	164
GRM1	1467	2636	2657
RAB32	279	318	385
ADGB	1004	627	749
STXBP5	4715	6208	3822
SAMD5	995	455	1477
SASH1	2471	930	1695
UST	606	438	594
TAB2	1739	1609	949
SUMO4	6338	5319	8229
ZC3H12D	2110	3160	1560
PPIL4	22527	13048	5965
GINM1	6764	9336	10090
KATNA1	4332	4630	4472
LATS1	3526	3980	6609
AL358852.1	3682	4365	3903
NUP43	11105	8916	13072
PCMT1	1547	2341	1564
LRP11	1409	1129	712
RAET1E	114	167	196
RAET1G	324	551	263
ULBP2	763	772	1424
ULBP1	3734	5686	2623
RAET1L	272	134	162
ULBP3	9259	5334	4794
PPP1R14C	1551	1611	1318
IYD	1966	5108	1872
PLEKHG1	748	1981	1044
MTHFD1L	2424	2821	2073
AKAP12	1019	5201	1783
ZBTB2	22449	20163	17325
RMND1	158	46	139
ARMT1	1104	1057	499
CCDC170	182	143	230
ESR1	1176	1589	1103
SYNE1	710	336	591
MYCT1	6511	2232	2568
VIP	8734	7804	9412
FBXO5	575	470	846
MTRF1L	2304	2536	3630
RGS17	2257	5588	7382
OPRM1	7676	3427	3572
IPCEF1	1822	967	1919
CNKSR3	4377	4801	5945
SCAF8	82	122	62
TIAM2	263	298	220
TFB1M	202	256	213
CLDN20	3139	2452	1436
NOX3	6856	1214	3336
ARID1B	2917	3479	2697
